Unnamed: 0,property_type,price,location,city,baths,purpose,bedrooms,Area_in_Marla
13823.0,House,13500000.0,Dream Avenue Lahore,RAWALPINDI,veinte,For Rent ,3.0,6.8
veinte,  House  ,1750000.0,Nishat Colony,Lahore,-3.5,	For Sale	,2.0,1.7
13825.0,Upper Portion ,7000000.0,Sultan Pura,Lahore,-3.5, For Sale ,2.0,4.0
13826.0,House,25000000.0,DHA Defence,Lahore,6.0, For Sale,5.0,-97.0
13827.0,House,13500000.0,LDA Avenue,Lahore,5.0,For Sale,5.0,10.0
13828.0,House,37000000.0,DHA Defence,Lahore,70.0,For Sale,5.0,1983.65
13830.0,House,9500000.0,ZONE 5,Lahore,4.0,For Sale,4.0,6.0
13831.0,House,8200000.0,*Pak Arab Housing Society*,Lahore,,For Sale,3.0,3.0
-968558.75,House,1800000.0,Kahna,Lahore,1.0, For Sale ,2.0,4.0
13833.0,House,11800000.0,nisbat road,Lahore,3.0,  For Sale  ,-34.5,5.0
13834.0,[House],449000000.0,Naz Town,Lahore,71.2,For Sale,60.0,5.0
?,House,6500000.0,Ichhra,Lahore,3.0,For Sale,2.0,3.0
-84222.5,House,23000000.0,Johar Town,Lahore,4.0,For Sale,4.0,10.0
13838.0,House,19500000.0,Wapda Town,Lahore,7.0,For Sale,6.0,10.0
13839.0,House,18500000.0,Bahria Town,Lahore,6.0,For Sale,5.0,10.0
13841.0,House,-22450000.0,  Zaheer Villas ,Lahore,4.0,For Sale,4.0,6.0
13843.0,ROOM,1200000.0,DHA Defence,Karachi,5.0, For Sale ,5.0,1940.0
1420067.63,Lower Portion,50000.0,Gulshan-e-Iqbal Town,Karachi,treinta y dos,For Rent,3.0,9.6
13846.0,Upper Portion,55000.0,na,Karachi,N/A,For Rent,3.0,12.0
13847.0,  Flat  ,60000.0,   Rehman City - Phase 4  ,Karachi,5.0,For Rent,4.0,8.2
13848.0,Upper Portion,26000.0,North Karachi,Karachi,2.0,For Rent,2.0,4.8
13849.0,penthouse,18000.0,Gulistan-e-Jauhar,Karachi,1.0,for sale,-3.0,2.4
13850.0,Flat,22000.0,Scheme 33,Karachi,2.0,NULL,twenty,3.3
13851.0,upper portion,32000.0,Gulistan-e-Jauhar,Karachi,3.0,For Rent,3.0,5.3
13852.0,Penthouse ,50000.0,Gulshan-e-Iqbal Town,Karachi,3.0,For Rent,3.0,-97.0
13853.0,House,50000.0,Gulshan-e-Iqbal Town,Karachi,3.0,For Rent,3.0,9.6
13854.0,	Lower Portion	,40000.0,Gulistan-e-Jauhar,Karachi,five point two,For Rent,3.0,16.0
13855.0,Flat,65000.0,Clifton,Karachi,1.0,For Rent,1.0,8.8
13856.0,	Flat	,50000.0,DHA Defence,Karachi,1.0,For Rent,1.0,6.2
13857.0,*House*,100000.0,DHA Defence,Karachi,NULL,For Rent,3.0,4.0
13858.0,[House],85000.0,GARDEN WEST,Karachi,6.0,For Rent,6.0,9.6
13859.0,Flat,22000.0, Qasimabad,Karachi,1.0,For Rent,1.0,1.6
13861.0,Flat,40000.0,North Nazimabad,Karachi,70.0,For Rent,3.0,6.2
13862.0,Flat,449000000.0,Clifton, Faisalabad ,5.0,For Rent,3.0,10.0
13863.0,Upper Portion,90000.0,[Navy Housing Scheme Karsaz],Karachi,3.0,For Rent,3.0,14.0
13864.0,Lower Portion,85000.0,Navy Housing Scheme Karsaz,Karachi,-3.5,For Rent,60.0,14.0
13866.0,Lower Portion,18000.0,Bin Qasim Town,Karachi,2.0,For Rent,3.0,veinte
1684450.0,Flat,200000.0,DHA Defence,Karachi,5.0,For Rent,4.0,16.4
13869.0,Lower Portion,449000000.0,DHA Defence,Karachi,2.0,For Rent,2.0,20.0
13871.0,Flat,,Bahria Town Karachi,Karachi,2.0,For Rent,68.06,4.3
13872.0,Flat,5100000.0,Maskan Chowrangi,Karachi,2.0,For Sale,2.0,doce
13873.0,Flat,4050000.0,Azam Town,Karachi,2.0,For Sale,-3.0,2.8
13874.0,Flat,-22450000.0,na,Karachi,2.0,For Sale,2.0,4.4
13875.0,Flat,3700000.0,North Karachi,Karachi,2.0,For Sale,2.0,3.3
13877.0,Flat,7900000.0,Malir ,Karachi,3.0,For Sale,3.0,5.2
13878.0,Flat,449000000.0,Jamshed Town,Karachi,3.0,For Sale,3.0,7.8
dieciocho,Upper Portion,13500000.0,Gulistan-e-Jauhar	,Karachi,3.0,For Sale,3.0,8.0
13881.0,Upper Portion,15000000.0,NULL,Karachi	,3.0,For Sale,3.0,9.6
13883.0,House,27500000.0,Gulistan-e-Jauhar,Karachi,4.0,For Sale,5.0,8.0
13884.0,Flat,10500000.0, Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,8.4
13885.0,Upper Portion,32500000.0,Jamshed Town,Karachi,3.0,For Sale,3.0,8.0
-84222.5,House,449000000.0,Bahria Town Karachi	,Karachi,3.0,For Sale,3.0,6.1
13887.0,Flat,23000000.0,DHA Defence ,Karachi,4.0,For Sale,3.0,6.2
13888.0,  House  ,43000000.0,Gulshan-e-Iqbal Town,Karachi,5.0,For Sale,5.0,13.3
13889.0,Flat,15300000.0,Jinnah Avenue,[Karachi],4.0,For Sale,3.0,8.0
13890.0, Farm House ,17500000.0,North Nazimabad,Karachi,3.0,For Sale,60.0,6.7
13893.0,Flat,8500000.0,Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,6.2
13894.0,Flat,32500000.0,N/A,Karachi,3.0,For Sale,3.0,7.6
13896.0,Flat,449000000.0,DHA Defence,Karachi	,3.0,	For Sale	,60.0,7.3
13897.0,House,16500000.0,D-12,Islamabad,2.0,For Sale,60.0,1940.0
-84222.5,House,12500000.0,FECHS,Islamabad,6.0,For Sale,5.0,8.0
N/A,Flat,467755340.44,DHA Defence,Islamabad,3.0,For Sale,60.0,-1115.5
13902.0,  House  ,3200000.0,DHA Defence,	Islamabad	,2.0,For Sale,2.0,-1115.5
13903.0,House,9500000.0,Pakistan Town,Islamabad,3.0,for rent,3.0,1940.0
13904.0,House,13000000.0,FECHS,Islamabad,6.0,For Sale,6.0,7.0
-84222.5,House,3500000.0,DHA Defence,lahore ,70.0,For Sale,2.0,5.0
1684450.0,House,414786842.92,DHA Defence,Islamabad,4.0,For Sale,6.0,10.0
1684450.0,NaN,397000.0,Kachupura ,Islamabad,2.0,For Rent,2.0,7.6
13908.0,Flat ,18000.0,Ghauri Town,[Islamabad],2.0,For Rent,2.0,-97.0
1684450.0,House,505484746.87, Defence Road ,rawalpindi,4.0,For Rent,3.0,11.0
13910.0,House,35000.0,Naval Anchorage,Islamabad,4.0,For Rent,3.0,12.0
13912.0,House,-22450000.0,Ghauri Town,Islamabad,6.0,For Rent,4.0,5.0
13913.0,Room,20000.0,G-8, Islamabad,1.0,For Rent,60.0,doce
13917.0,Flat,33000.0,E-11,Islamabad,2.0,For Rent,2.0,4.2
1684450.0,Flat,-22450000.0,E-11,Islamabad,1.0, For Rent,1.0,1.6
13919.0,Flat ,26000.0,E-11,Islamabad,2.0,For Rent,2.0,3.6
13920.0,Upper Portion,45000.0, Temple Road ,Islamabad,4.0,For Rent,4.0,14.2
-84222.5,Flat,17000.0,DHA Defence,Islamabad,2.0,For Rent,2.0,4.0
13922.0,House,85000.0,E-11,Islamabad ,6.0,For Rent,6.0,1940.0
13923.0,House,500000.0,F-7,Islamabad,7.0,For Rent,6.0,40.0
13924.0,House,500000.0,F-6,Islamabad,4.0,For Rent,3.0,48.0
13926.0,Flat,35000.0,E-11,Islamabad,2.0,For Rent,2.0,1940.0
1684450.0,House,150000.0,F-10,Islamabad,4.0,For Rent,5.0,20.0
13929.0,Lower Portion,60000.0,E-11,Islamabad,4.0,For Rent,4.0,16.0
13930.0,House,20000.0,DHA Defence,Islamabad,70.0,For Rent,2.0,5.0
13931.0,House,100000.0,E-11,Islamabad,4.0,For Rent,3.0,10.0
13932.0,House,95000.0,E-11,Islamabad,5.0,For Rent ,3.0,10.0
13933.0,House,40000.0,[7th Avenue],Islamabad,2.0,For Rent,3.0,7.0
13935.0,House,na,Capital Enclave,Islamabad,-3.5, For Sale,6.0,1940.0
13936.0,House,300000.0,F-10,RAWALPINDI,6.0,For Rent,6.0,1940.0
13937.0,Upper Portion,130000.0,F-6,Islamabad,3.0,For Rent,2.0,40.0
13938.0,House,4800000.0,Mansoorabad,Faisalabad,2.0,For Sale,2.0,3.0
13939.0,House,36000000.0,Canal Road,Faisalabad,70.0,For Sale,2.0,8.0
13940.0,House,449000000.0,	Canal Road	,Faisalabad,5.0,For Sale,5.0,10.0
13941.0,[House],20000000.0,*Canal Garden*,Faisalabad,5.0,For Sale,4.0,11.0
13942.0,House,6500000.0,Dhandharan Chak 66 JB,Faisalabad,4.0,For Sale,5.0,5.0
13944.0,House,13000000.0,Peoples Colony No 2,Faisalabad,-40.25,For Sale,6.0,10.0
13945.0,House,9500000.0,Rabbani Colony,Faisalabad	,3.0,For Sale,3.0,5.0
-968558.75,  House  ,22500000.0,Shadab Colony,Faisalabad,-40.25,For Sale ,6.0,10.0
13947.0,House,11000000.0,  Gulshan Colony  ,Faisalabad,-40.25,For Sale,-3.0,4.5
13948.0,House,6000000.0,Mansoorabad	,Faisalabad,2.0,*For Sale*,-3.0,twenty
13949.0,House,5500000.0,Mohammad Nagar,Faisalabad,4.0,*For Sale*,57.9,4.0
13950.0,House,7000000.0,Saifabad,Faisalabad,-3.5,For Sale,4.0,4.0
13951.0,House,9000000.0,GULISTAN-E-MALIR,Faisalabad,4.0,[For Sale],4.0,12.0
13952.0,House,5000000.0,NIAMUANA BYPASS ROAD,*Rawalpindi*,3.0,For Sale,2.0,4.0
13956.0,House,6500000.0,Range Road,Rawalpindi,5.0,null,56.4,6.0
13958.0,PENTHOUSE,17000000.0,Peshawar Road,Rawalpindi,6.0,For Sale,4.0,1860.5
13959.0,House,18000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,5.0,1940.0
13960.0,House,449000000.0,Defence Road,Rawalpindi,3.0,For Sale,2.0,3.3
13962.0,House,9500000.0,Adiala Road,Rawalpindi,3.0,For Sale,3.0,10.0
13963.0,House,27000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,5.0,10.0
13966.0,House,27000000.0,Bahria Town Rawalpindi,Rawalpindi,7.0,For Sale,6.0,20.0
13967.0,	 Lower Portion	,30000000.0,Khayaban-e-Faisal,Rawalpindi,4.0,For Sale,6.0,20.0
13968.0,House,35000000.0,Morgah, Rawalpindi,4.0,For Sale,4.0,20.0
13971.0,House,-258175000.0,Airport Housing Society,Rawalpindi,4.0,For Sale,4.0,5.0
13973.0,House,3200000.0, Al-Jannat Housing Society - Kahna,Rawalpindi,3.0,For Sale,3.0,dieciocho
13974.0,House,13500000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,5.0,7.0
13975.0, Penthouse ,11500000.0,[Westridge],Rawalpindi ,5.0,For Sale,5.0,5.0
13976.0,House,nueve,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,6.0,7.0
13977.0,House,9000000.0,	Muslim Town	,Rawalpindi,2.0,*For Sale*,50.28,7.0
-84222.5,Flat,4850000.0,Affandi Colony,Rawalpindi,2.0,For Sale,2.0,3.6
13980.0,House,10500000.0,Shalley Valley,Rawalpindi,4.0, For Sale,4.0,5.0
13981.0,House,14500000.0,Peshawar Road,Rawalpindi,4.0,For Sale,4.0,7.0
13982.0,House,11500000.0,Tulsa Road,Rawalpindi,5.0,For Sale,4.0,5.0
-84222.5,House,1500000.0,Fazaia Colony ,Rawalpindi,2.0,For Sale,2.0,4.5
13985.0,House,16500000.0,Bahria Town Rawalpindi ,Rawalpindi,5.0,For Sale,5.0,1940.0
13986.0,Flat,11600000.0,Askari 7,Rawalpindi,3.0,For Sale,3.0,10.9
13987.0,House,11000000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,for sale,4.0,5.0
13988.0,House,13500000.0,Gulshan Abad,Rawalpindi,6.0,For Sale,6.0,11.0
-968558.75,House,9500000.0,Bahria Town Rawalpindi,Rawalpindi,70.0,For Sale,-3.0,5.0
13990.0,House,8600000.0, Allahabad Road,Rawalpindi,4.0,For Sale,60.0,10.0
13991.0,House,2300000.0,Misryal Road,Karachi ,2.0,For Sale,3.0,-97.0
13993.0,House,7000000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,4.0,5.0
13994.0,House,8500000.0,Adiala Road, Rawalpindi,5.0,For Sale,4.0,5.0
13996.0,House,449000000.0,Ghous-e-Azam Road,[Faisalabad ],3.0,For Sale,3.0,-97.0
13997.0,House,8000000.0,Dhoke Hassu,rawalpindi,3.0,For Sale,4.0,-97.0
treinta y dos,House,11000000.0,Dhok Sayedan Road,Rawalpindi,5.0,For Sale,6.0,8.0
13999.0,Flat,449000000.0,Bahria Town Rawalpindi,[Rawalpindi],2.0,For Sale,2.0,8.0
14001.0,House,300000.0,Faisal Gardens,Faisalabad,-40.25,For Rent,6.0,26.0
14003.0,Flat,45000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,  For Rent  ,2.0,3.6
14004.0,Upper Portion,30000.0,Khayaban-e-Tanveer,Rawalpindi ,2.0,For Rent,-3.0,10.0
14005.0,Flat,-22450000.0,Bahria Town Rawalpindi, Rawalpindi,1.0,For Rent,1.0,1940.0
14006.0,Upper Portion,449000000.0,Gulraiz Housing Scheme,Rawalpindi,3.0,For Rent,3.0,7.0
14007.0,Upper Portion,449000000.0,Gulraiz Housing Scheme,Rawalpindi,4.0,For Rent,3.0,12.0
14008.0,Lower Portion,17000.0,Gulraiz Housing Scheme,Rawalpindi,3.0,  For Rent  ,-3.0,5.0
-84222.5,Lower Portion,25000.0,Gulraiz Housing Scheme,Rawalpindi,2.0,For Rent,3.0,5.0
14011.0,House,80000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,[For Rent],5.0,10.0
14012.0,House,95000.0,Bahria Town Rawalpindi,Rawalpindi,-40.25,For Rent	,6.0,20.0
14013.0,House,60000.0, Ismail Valley,Rawalpindi,6.0,For Rent,6.0,7.0
1684450.0,House,30000.0,Gulraiz Housing Scheme,Rawalpindi,2.0,For Rent,null,7.0
14015.0,Upper Portion,25000.0, Qasim Abad	,Faisalabad ,2.0,For Rent,60.0,5.0
14016.0,	Upper Portion	,40000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Rent	,3.0,26.0
14017.0, House,35000.0,Satellite Town,Rawalpindi,2.0,For Rent,2.0,5.0
14019.0,House,17000.0,Punjab Government Servant Housing Foundation (PGSHF),Rawalpindi,2.0,For Rent,2.0,6.0
14021.0,House ,18000.0,Adiala Road,Rawalpindi,2.0,For Rent,3.0,3.0
-84222.5,Upper Portion,30000.0,Morgah,Rawalpindi,3.0,For Rent,3.0,1940.0
14025.0,House,10500000.0,Eden,Lahore,-3.5,For Sale,60.0,6.5
14026.0,House,-22450000.0,PIA Housing Scheme,*Lahore*,6.0,For Sale,5.0,10.0
14027.0,House,21000000.0,Lawrence Road,	Lahore	,5.0,For Sale,5.0,1699.79
14028.0,House,22500000.0,Lawrence Road,Lahore,5.0,[For Sale],5.0,8.0
14029.0,House,5500000.0,*Gulberg*,Lahore,3.0,For Sale,3.0,2.5
14030.0,House,16000000.0, Taj Bagh Scheme,Lahore,five point two,For Sale,6.0,8.0
14031.0,House,5800000.0,Shadab Garden,Lahore,3.0,For Sale,3.0,3.0
14033.0,House,11200000.0,Johar Town,Lahore,4.0,For Sale,3.0,5.0
14034.0,House,14000000.0,  Al-Noor Colony,Lahore,69.58,For Sale,6.0,5.0
14035.0,House,14200000.0,Johar Town, Karachi ,6.0,For Sale,5.0,5.0
14037.0,House,10000000.0,Chak Bahga ,Lahore,4.0,For Sale,3.0,1940.0
14038.0,House,25000000.0,Abdalians Cooperative Housing Society,Lahore,6.0,For Sale,5.0,10.0
14039.0,House,7500000.0,Peer Colony,Lahore,5.0, For Rent,5.0,5.0
14041.0,House,37500000.0,Township,Lahore,6.0,For Sale,6.0,20.0
14042.0,House,36500000.0,Izmir Town,Lahore,twenty,For Sale,5.0,20.0
14043.0, Penthouse,2600000.0,GT Road,Lahore,2.0,For Sale,2.0,3.0
14046.0,House,20500000.0,Ravi Road,Lahore,5.0,For Sale,67.62,9.0
14047.0,  HOUSE  ,23000000.0,Al Haram Garden ,Lahore,7.0,For Sale,5.0,15.0
14048.0,House,7000000.0,Cantt,Karachi ,3.0,For Sale,3.0,3.0
14050.0,House,35000000.0,UET Housing Society,Lahore,3.0,For Sale,3.0,40.0
14052.0,House,4700000.0,Green Cap Housing Society,Lahore,3.0,For Sale,2.0,4.0
14053.0, House,12000000.0,Shoukat Town,Lahore,76.96,For Sale,2.0,6.0
14054.0,House,3500000.0,China Scheme,Lahore,70.0,For Sale,2.0,3.0
-84222.5, Flat  ,11500000.0,Mughalpura, Karachi,3.0,For Sale,2.0,5.5
14056.0,[House],12000000.0,Punjab University Employees Society,Lahore,6.0,For Sale,5.0,-97.0
14057.0,Flat,13500000.0,Askari,Lahore,3.0,For Sale,NaN,-97.0
14059.0,House,7000000.0,Allama Iqbal Town,Lahore,2.0,For Sale,60.0,4.0
14060.0,House,18000000.0,Wapda Town,Lahore,6.0,For Sale,5.0,10.0
14061.0,House ,7000000.0,N/A,Lahore,2.0,For Sale,3.0,5.0
14062.0,House,17000000.0,Bahria Town,Lahore,five point two,For Sale,5.0,10.0
14063.0,House,7500000.0,Fateh Villas,Lahore,6.0,For Sale,6.0,5.0
14064.0,House,18500000.0,   Green City  ,Lahore,7.0,For Sale,6.0,-97.0
14065.0,House,-22450000.0,Sukh Chayn Gardens,Lahore,4.0,*For Sale*,n/a,10.0
14067.0,House,11000000.0,Ittifaq Town,Lahore,6.0,For Sale,-34.5,5.0
14070.0,House,8500000.0,FEDERAL B AREA,Lahore,4.0,For Sale,3.0,5.0
14071.0,House,8500000.0,GT Road,Lahore,4.0,For Sale,-3.0,1940.0
14072.0,House,12800000.0,Bahria Town,rawalpindi,5.0,For Rent ,3.0,5.0
14073.0,House,-22450000.0,NaN,Lahore,4.0,For Sale,3.0,5.0
1684450.0, House,18500000.0,Rehmanpura (Ferozpur Road),Lahore,6.0,For Sale,6.0,5.0
14075.0,House ,11500000.0,DHA 11 Rahbar,Lahore,62.28,For Sale,3.0,5.0
14080.0,[House],8000000.0,Kahuta Triangle Industrial Area ,Lahore ,4.0,For Sale,2.0,3.5
14081.0,House,22000000.0,Bahria Town,ISLAMABAD,6.0,  For Sale  ,5.0,9.3
14082.0,House,4200000.0,Al Hamad Colony,Lahore,2.0,For Sale,3.0,2.0
14084.0,House,449000000.0,Park View Villas,Lahore,4.0,For Sale,3.0,1940.0
14085.0,House,20000000.0,	Aitchison Society	,Lahore,4.0,For Sale,3.0,20.0
14086.0,House,4000000.0,Bilal Gunj,Lahore,-3.5,For Sale,2.0,2.0
14087.0,House,9000000.0,[Khayaban-e-Amin],Lahore,-3.5,For Sale,3.0,5.0
14088.0,House	,3200000.0, Ismail Green Valley ,Lahore,3.0,For Sale,3.0,5.0
14089.0,Upper Portion ,5000000.0,Model Town,Lahore,70.0,For Sale,2.0,5.0
14090.0, Flat,33500000.0, Taj Bagh Scheme,Lahore,3.0,For Sale,doce,10.7
14091.0,House,24500000.0,Faisal Town,Lahore,6.0,For Sale,60.0,10.0
14094.0,House	,3050000.0,Bagarian,Lahore,1.0,For Sale,2.0,-97.0
14098.0,House,38500000.0,Bahria Town,Lahore,5.0,For Sale,4.0,20.0
14099.0,House,12500000.0,Daroghewala ,[Lahore],6.0,For Sale,4.0,1940.0
14100.0,penthouse,449000000.0,Khayaban-e-Amin	,Lahore,3.0,For Sale,3.0,5.0
14101.0,House,33500000.0,Cavalry Ground,Lahore,4.0,[For Sale],3.0,20.0
null,Flat,2100000.0,Multan Road ,*Lahore*,2.0,For Rent ,2.0,2.0
14104.0,House,25000000.0,Gulberg,Lahore,6.0,For Sale,4.0,10.0
14105.0,House	,18500000.0,Walton Road,Rawalpindi ,3.0,FOR SALE,-3.0,10.0
14106.0,House,19500000.0,Bahria Town,Lahore,-3.5,For Sale,-34.5,10.0
14108.0,House,3500000.0,Ferozepur Road,Lahore,2.0,For Sale,2.0,3.0
14109.0, House ,3500000.0,Punjab Government Servant Housing Foundation (PGSHF) ,Lahore,2.0,For Sale,60.0,2.0
14110.0,House,5800000.0,Chungi Amar Sadhu,  Lahore  ,2.0,For Sale,-3.0,5.0
14111.0,House,25000000.0, Wah Link Road ,Lahore,70.0,For Sale,4.0,10.0
14112.0,	Flat	,13000000.0,Askari,Lahore,3.0,For Sale,3.0,10.0
14114.0,House,3000000.0,Sheikhupura Road,Lahore,2.0,For Sale,3.0,na
14115.0,upper portion,8200000.0,Marghzar Officers Colony,Lahore,70.0,For Sale	,3.0,5.0
14116.0,House,30000000.0,Gawala Colony,Lahore,4.0,For Sale,5.0,-97.0
14117.0,House,3150000.0,Nizamabad,Lahore,70.0,  For Sale  ,3.0,?
twelve,House,7500000.0,Islamabad Colony,Lahore,4.0,For Sale,-3.0,3.5
14119.0,House,2700000.0,Chungi Amar Sadhu,Lahore,3.0,For Sale,2.0,2.1
1684450.0,House,449000000.0,Ashrafi Town, Islamabad,1.0,For Sale,1.0,7.0
N/A,House,19800000.0,Bahria Town,Lahore,6.0,For Sale,-3.0,10.0
twenty,Penthouse ,7800000.0,Samanabad,faisalabad,3.0,For Sale,6.0,5.0
14124.0,House,9000000.0,Sanda,Lahore,3.0,For Sale,-34.5,5.0
14125.0,House,17500000.0,Bahria Town, Islamabad ,6.0,For Sale,5.0,10.0
14126.0, Flat,21000000.0,frere town, Faisalabad,4.0,For Sale,4.0,10.0
1684450.0,House,21500000.0,Bahria Town ,*Lahore*,6.0,For Sale,-3.0,10.0
14130.0,House,13000000.0,Shah Kamal Road,Lahore,6.0,For Sale,4.0,6.0
14131.0,House,24500000.0,Paragon City,Lahore,5.0,For Sale,4.0,-97.0
14132.0,House,7000000.0,Baghbanpura,Lahore,3.0,For Sale,6.0,5.0
14133.0,LOWER PORTION,100000.0,DHA Defence,Karachi,4.0,For Rent,60.0,4.8
14134.0,House,250000.0,Clifton,	 Rawalpindi	,77.21,For Rent,4.0,10.0
14135.0,Flat,34000.0,DHA Defence,Karachi,70.0,For Rent,1.0,2.2
14136.0, House,22000.0,*Malir*,Karachi,4.0, For Rent,3.0,4.0
-84222.5,Lower Portion,130000.0,Clifton,Karachi,3.0,For Rent,3.0,12.0
14138.0,Flat,22000.0,Gulshan-e-Iqbal Town,Karachi,70.0,For Rent,2.0,3.6
14139.0,Upper Portion	,55000.0,Gulshan-e-Iqbal Town,Karachi,3.0,For Rent,3.0,11.2
14141.0,House,30000.0,Gadap Town,Karachi,2.0,For Rent,3.0,8.0
1684450.0,House,90000.0,DHA Defence,Karachi,4.0,For Rent,5.0,4.0
dieciocho, House,100000.0,Gulshan-e-Iqbal Town,Karachi,4.0,For Rent,4.0,12.0
14146.0,Flat,85000.0,Clifton,Karachi,3.0,For Rent,-3.0,-97.0
-84222.5,House,369000.0,Scheme 33,Karachi,-40.25,For Rent,4.0,20.0
14148.0,Flat,70000.0,Clifton,Karachi,3.0,For Rent,3.0,6.2
14149.0,Upper Portion ,45000.0,Gulshan-e-Iqbal Town,Karachi,2.0,For Rent,3.0,8.0
14150.0,Flat,42000.0,North Nazimabad,Karachi,4.0,For Rent,3.0,7.1
1462103.5, Lower Portion,24000.0,Gulshan-e-Iqbal Town,Karachi,2.0,For Rent,3.0,5.3
14152.0,Flat,80000.0,Bath Island,Karachi,4.0,For Rent,3.0,-97.0
14153.0,Upper Portion,240000.0,North Karachi,Karachi,2.0,For Rent,2.0,4.8
14154.0,Upper Portion,38000.0,Gulshan-e-Iqbal Town,Karachi,3.0, For Rent,3.0,9.6
14155.0,House,476119467.94,DHA Defence,Rawalpindi ,6.0,For Rent,5.0,20.0
14156.0,Upper Portion,140000.0,DHA Defence,Karachi,4.0,For Rent,3.0,26.0
-84222.5,Lower Portion,18000.0,Shahra-e-Faisal,FAISALABAD,2.0,For Rent,3.0,4.8
14158.0,Upper Portion	,24000.0,North Karachi,Karachi,-3.5,For Rent,2.0,4.8
14159.0,Flat,140000.0,Clifton,Karachi,5.0,For Rent,3.0,10.8
14160.0,Lower Portion,50000.0,  Gulistan-e-Jauhar  ,Karachi,3.0,For Rent,4.0,16.0
14168.0,House,36000000.0,*DHA Defence*,Karachi,3.0,FOR SALE,3.0,4.0
14169.0,Upper Portion,32500000.0,AR COTTAGES,Karachi,4.0,For Sale,4.0,11.1
14172.0,Upper Portion,3200000.0,New Karachi,Karachi,2.0,For Sale,2.0,3.3
14173.0,Upper Portion ,22000000.0,Clifton,	Karachi	,4.0,For Sale,4.0,8.4
14174.0,Flat,21000000.0,Clifton,Islamabad ,-3.5,For Sale,3.0,7.6
1684450.0, Upper Portion,15000000.0,North Nazimabad,Karachi,4.0,For Sale,4.0,7.8
-84222.5,House,28000000.0,Scheme 33,Karachi	,4.0,For Sale,6.0,8.0
14182.0,House,6200000.0, Railway Scheme 9,Karachi,3.0,For Sale,-3.0,3.2
14184.0,Flat,5010000.0,Scheme 33,Karachi,2.0,For Sale,-3.0,3.8
-84222.5,Upper Portion,15000000.0,Shadipura ,Karachi,3.0,For Sale,3.0,8.0
-84222.5,Flat,7500000.0,B-17,Islamabad,3.0,For Sale,3.0,2173.41
14193.0,House,20000000.0,Korang Town,Islamabad,6.0,FOR RENT,6.0,12.0
14194.0,Flat,6500000.0,I-8,Islamabad,2.0,For Sale,2.0,5.0
14195.0,House,449000000.0,Thanda Pani,Islamabad,3.0,For Sale,-34.5,1940.0
14197.0,House,3400000.0,DHA Defence,Islamabad,-40.25,For Sale,2.0,5.0
14198.0,House,19500000.0,G-15,Islamabad,7.0, For Sale,5.0,7.0
14199.0,House,3300000.0,Lehtarar Road,Islamabad,-3.5,For Sale,2.0,-97.0
14200.0,Lower Portion,3000000.0,Burma Town,Islamabad,2.0,For Sale,3.0,3.0
14206.0,House,6500000.0,null,Islamabad,4.0,For Sale,4.0,1940.0
14207.0,House,3400000.0,Bhara kahu,Islamabad,3.0,For Sale,-3.0,6.2
14208.0,House,43500000.0, Aria Mohalla,*Islamabad*,6.0,For Sale,6.0,12.4
14209.0,	House	,16000000.0,  FECHS  ,Islamabad,6.0,for sale,6.0,18.2
14211.0,House,6800000.0,D-17,Islamabad,4.0,For Sale,3.0,3.0
14212.0,House,9000000.0,Shaheen Town,Islamabad,7.0,For Sale,5.0,14.7
14213.0,House,26000000.0,Pakistan Town,Islamabad,7.0,For Sale,-3.0,-97.0
14215.0,Flat,7950000.0,G-10,  Islamabad  ,2.0,For Sale,2.0,4.3
14217.0,Flat,12900000.0,G-13,Islamabad,3.0,For Sale,3.0,7.8
14219.0,House,14800000.0,DUBBAN PURA,RAWALPINDI,3.0,FOR SALE,3.0,-97.0
14220.0,House,19500000.0,Zaraj Housing Scheme,Islamabad,6.0,For Sale,4.0,ocho horas
14221.0,House,449000000.0,Bahria Town,Islamabad,6.0,For Sale,5.0,10.0
14222.0,House,-22450000.0,F-17,Islamabad,6.0,For Sale,4.0,veinte
14224.0,House,325000.0,E-11,Islamabad,7.0,For Rent,6.0,20.0
14225.0,Upper Portion,25000.0,  G-14  ,Islamabad,2.0,For Rent,60.0,4.0
14226.0,Lower Portion,30000.0,  Chatha Bakhtawar  ,Islamabad	,-40.25,For Rent,3.0,10.0
14227.0,Flat,449000000.0,E-11,Islamabad,2.0,[For Rent ],3.0,7.8
14228.0,lower portion	,-22450000.0,G-15,Islamabad,4.0,For Rent,4.0,10.7
14230.0,House,75000.0,Bahria Town,Islamabad ,5.0,For Rent,4.0,10.0
-968558.75,  PENTHOUSE  ,65000.0,Bahria Town,Islamabad,5.0,For Rent,4.0,1940.0
